id,data
1670,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1450}"
1671,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1750}"
1672,"{'марка': 'Volkswagen', 'модель': 'Jetta', 'тариф': 'комфорт', 'аренда': 2200}"
1673,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1700}"
1674,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 3250}"
1675,"{'марка': 'Mazda', 'модель': '6', 'тариф': 'комфорт+', 'аренда': 3500}"
1676,"{'марка': 'Honda', 'модель': 'Accord', 'тариф': 'комфорт+', 'аренда': 2750}"
1677,"{'марка': 'Subaru', 'модель': 'Outback', 'тариф': 'комфорт+', 'аренда': 2550}"
1678,"{'марка': 'Kia', 'модель': 'Optima', 'тариф': 'комфорт', 'аренда': 1800}"
1679,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1750}"
1680,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1300}"
1681,"{'марка': 'Honda', 'модель': 'Civic', 'тариф': 'комфорт', 'аренда': 2200}"
1682,"{'марка': 'Toyota', 'модель': 'Corolla', 'тариф': 'комфорт', 'аренда': 2000}"
1683,"{'марка': 'Chery', 'модель': 'Tiggo 4', 'тариф': 'комфорт', 'аренда': 1850}"
1684,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 3250}"
1685,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1350}"
1686,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1250}"
1687,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1450}"
1688,"{'марка': 'Citroen', 'модель': 'C4', 'тариф': 'комфорт', 'аренда': 1600}"
1689,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1350}"
1690,"{'марка': 'Volkswagen', 'модель': 'Jetta', 'тариф': 'комфорт', 'аренда': 2050}"
1691,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1600}"
1692,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1350}"
1693,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1750}"
1694,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1400}"
1695,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1450}"
1696,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1400}"
1697,"{'марка': 'Peugeot', 'модель': '508', 'тариф': 'комфорт+', 'аренда': 2400}"
1698,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1200}"
1699,"{'марка': 'Nissan', 'модель': 'Qashqai', 'тариф': 'комфорт+', 'аренда': 2400}"
1700,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 3400}"
1701,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1800}"
1702,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1300}"
1703,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1250}"
1704,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1600}"
1705,"{'марка': 'Peugeot', 'модель': '508', 'тариф': 'комфорт+', 'аренда': 3000}"
1706,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 2250}"
1707,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1750}"
1708,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1300}"
1709,"{'марка': 'Skoda', 'модель': 'Rapid', 'тариф': 'комфорт', 'аренда': 1700}"
1710,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 1600}"
1711,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1600}"
1712,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1400}"
1713,"{'марка': 'Kia', 'модель': 'Optima', 'тариф': 'комфорт', 'аренда': 1850}"
1714,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1600}"
1715,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1450}"
1716,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1600}"
1717,"{'марка': 'Honda', 'модель': 'Accord', 'тариф': 'комфорт+', 'аренда': 2400}"
1718,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1550}"
1719,"{'марка': 'Toyota', 'модель': 'Corolla', 'тариф': 'комфорт', 'аренда': 1750}"
1720,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 2950}"
1721,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1750}"
1722,"{'марка': 'Honda', 'модель': 'Accord', 'тариф': 'комфорт+', 'аренда': 2650}"
1723,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1700}"
1724,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1450}"
1725,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1200}"
1726,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1400}"
1727,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 2300}"
1728,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 1650}"
1729,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 2250}"
1730,"{'марка': 'Nissan', 'модель': 'Qashqai', 'тариф': 'комфорт+', 'аренда': 2400}"
1731,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 2300}"
1732,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1350}"
1733,"{'марка': 'Toyota', 'модель': 'Corolla', 'тариф': 'комфорт', 'аренда': 1650}"
1734,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1200}"
1735,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1500}"
1736,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1200}"
1737,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1300}"
1738,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1450}"
1739,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1500}"
1740,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1550}"
1741,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1500}"
1742,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 2200}"
1743,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1400}"
1744,"{'марка': 'Kia', 'модель': 'Optima', 'тариф': 'комфорт', 'аренда': 1600}"
1745,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1450}"
1746,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 2350}"
1747,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1500}"
1748,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1800}"
1749,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 2200}"
1750,"{'марка': 'Toyota', 'модель': 'Corolla', 'тариф': 'комфорт', 'аренда': 2250}"
1751,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 2500}"
1752,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1300}"
1753,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1600}"
1754,"{'марка': 'Nissan', 'модель': 'Qashqai', 'тариф': 'комфорт+', 'аренда': 3300}"
1755,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1700}"
1756,"{'марка': 'Volkswagen', 'модель': 'Jetta', 'тариф': 'комфорт', 'аренда': 2400}"
1757,"{'марка': 'Honda', 'модель': 'Civic', 'тариф': 'комфорт', 'аренда': 2250}"
1758,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 1950}"
1759,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1550}"
1760,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1800}"
1761,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1250}"
1762,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1400}"
1763,"{'марка': 'Opel', 'модель': 'Astra', 'тариф': 'комфорт', 'аренда': 2200}"
1764,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1600}"
1765,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1350}"
1766,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1600}"
1767,"{'марка': 'Kia', 'модель': 'Optima', 'тариф': 'комфорт', 'аренда': 1900}"
1768,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1400}"
1769,"{'марка': 'Ford', 'модель': 'Mondeo', 'тариф': 'комфорт+', 'аренда': 3500}"
1770,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1650}"
1771,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1350}"
1772,"{'марка': 'Opel', 'модель': 'Astra', 'тариф': 'комфорт', 'аренда': 1600}"
1773,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1750}"
1774,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1750}"
1775,"{'марка': 'Honda', 'модель': 'Accord', 'тариф': 'комфорт+', 'аренда': 2600}"
1776,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1800}"
1777,"{'марка': 'Nissan', 'модель': 'Qashqai', 'тариф': 'комфорт+', 'аренда': 3350}"
1778,"{'марка': 'Mazda', 'модель': '6', 'тариф': 'комфорт+', 'аренда': 2200}"
1779,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1450}"
1780,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1700}"
1781,"{'марка': 'Mazda', 'модель': '6', 'тариф': 'комфорт+', 'аренда': 3250}"
1782,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1550}"
1783,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1200}"
1784,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1600}"
1785,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 2850}"
1786,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1300}"
1787,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1550}"
1788,"{'марка': 'Kia', 'модель': 'Optima', 'тариф': 'комфорт', 'аренда': 2400}"
1789,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1650}"
1790,"{'марка': 'Honda', 'модель': 'Accord', 'тариф': 'комфорт+', 'аренда': 2200}"
1791,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1500}"
1792,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1400}"
1793,"{'марка': 'Chery', 'модель': 'Tiggo 7', 'тариф': 'комфорт+', 'аренда': 3250}"
1794,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 2100}"
1795,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 2400}"
1796,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 2100}"
1797,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1800}"
1798,"{'марка': 'Honda', 'модель': 'Civic', 'тариф': 'комфорт', 'аренда': 2000}"
1799,"{'марка': 'Citroen', 'модель': 'C4', 'тариф': 'комфорт', 'аренда': 1650}"
1800,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1650}"
1801,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1200}"
1802,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1450}"
1803,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1750}"
1804,"{'марка': 'Honda', 'модель': 'Accord', 'тариф': 'комфорт+', 'аренда': 3050}"
1805,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1750}"
1806,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1250}"
1807,"{'марка': 'Chery', 'модель': 'Tiggo 4', 'тариф': 'комфорт', 'аренда': 2500}"
1808,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1450}"
1809,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1700}"
1810,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1700}"
1811,"{'марка': 'Peugeot', 'модель': '508', 'тариф': 'комфорт+', 'аренда': 3400}"
